135	44
134	45
128	45
126	47
122	47
119	50
100	50
99	51
98	51
97	52
96	52
95	53
95	54
94	55
92	55
91	56
92	56
93	57
92	58
92	59
91	60
89	60
88	59
89	58
88	58
87	59
87	60
88	61
86	63
86	64
85	65
84	65
83	66
83	67
82	68
82	69
79	72
79	73
70	82
69	82
69	83
67	85
67	86
66	87
65	87
65	88
63	90
63	92
62	93
62	94
59	97
59	98
58	99
58	100
57	101
57	102
56	103
55	103
54	104
54	105
53	106
53	107
52	108
52	109
51	110
51	111
50	112
50	115
49	116
49	117
48	118
48	119
47	120
47	123
46	124
46	125
45	126
44	126
43	127
43	129
42	130
42	132
41	133
41	136
40	137
40	138
39	139
39	142
38	143
38	147
37	148
37	149
38	150
36	152
36	156
35	157
35	160
36	161
36	185
37	186
37	191
36	192
36	196
37	197
37	215
38	216
38	221
39	222
39	228
36	231
36	233
37	234
37	236
38	237
38	241
37	242
36	241
36	239
35	238
35	237
34	236
34	233
33	232
33	229
32	228
32	225
31	224
31	222
30	221
30	220
29	219
29	220
30	221
30	224
31	225
31	228
32	229
32	231
33	232
33	234
34	235
34	237
35	238
35	241
36	242
36	246
37	247
37	252
38	252
38	245
39	244
40	245
40	246
41	247
41	248
42	249
42	250
43	251
43	253
45	255
45	256
46	256
47	257
47	258
48	259
48	260
49	261
49	262
50	262
54	266
54	267
55	267
61	273
63	273
64	274
64	275
65	274
66	275
68	275
69	276
69	277
70	277
71	278
72	278
75	281
77	281
79	283
79	284
80	285
81	285
82	286
83	286
84	287
85	287
86	288
86	290
87	289
87	288
88	287
89	288
91	288
92	289
93	289
94	290
95	290
96	291
98	291
99	292
101	292
103	294
105	294
106	295
113	295
114	296
116	296
117	297
118	296
119	297
125	297
126	296
127	297
132	297
133	296
146	296
147	297
149	297
150	298
150	299
149	300
149	317
150	318
150	321
151	322
151	324
152	325
152	326
153	327
153	328
156	331
155	332
154	332
154	333
155	334
155	332
156	331
158	333
159	333
161	335
162	335
163	336
164	336
165	337
167	337
168	338
169	338
170	339
169	340
168	340
167	341
166	341
167	341
168	340
169	341
170	341
169	340
170	339
172	339
173	340
174	340
175	341
178	341
179	342
181	342
182	343
191	343
192	344
191	345
190	345
189	346
188	346
190	346
191	345
192	345
194	343
197	343
198	342
200	342
201	341
202	341
199	341
198	340
198	339
199	338
200	338
200	337
201	336
202	336
202	335
203	334
204	334
206	332
206	331
207	330
207	329
208	328
208	327
209	326
211	328
210	329
210	335
211	334
212	334
212	329
213	328
217	332
217	338
218	339
218	340
218	338
219	337
220	337
221	338
221	339
223	341
223	342
222	343
223	344
224	344
225	345
225	347
225	345
226	344
228	344
227	343
225	343
224	342
224	340
222	338
222	336
219	333
219	331
220	330
221	331
222	331
225	334
225	335
227	337
230	337
232	339
232	340
233	341
239	341
241	339
242	340
254	340
254	339
255	338
259	338
259	337
260	336
261	336
262	335
263	336
265	336
266	337
265	338
263	338
267	338
268	337
299	337
300	336
306	336
307	335
310	335
311	334
313	334
314	333
316	333
317	332
322	332
323	331
327	331
329	329
332	329
333	328
335	328
336	327
338	327
340	325
340	324
341	323
342	323
342	322
341	322
340	321
339	321
337	323
336	323
333	326
331	326
330	327
327	327
326	328
322	328
321	329
318	329
317	328
317	327
318	326
321	326
322	325
327	325
328	324
330	324
330	323
331	322
334	322
336	320
337	320
341	316
342	316
344	314
345	314
348	311
349	311
350	310
352	310
352	309
353	308
353	307
368	292
368	291
371	288
371	287
372	286
372	285
373	284
373	283
375	281
375	279
374	278
374	277
377	274
377	273
380	270
380	266
382	264
383	264
384	263
383	262
383	259
384	258
385	258
385	251
389	247
389	246
390	245
390	243
389	242
389	240
390	239
390	238
391	237
391	236
392	235
392	233
393	232
393	231
394	230
394	217
395	216
395	214
396	213
395	212
395	211
396	210
396	200
397	199
397	197
396	196
396	190
395	189
395	176
393	174
393	170
392	169
392	166
391	165
391	162
390	161
391	160
391	159
390	158
390	155
389	154
389	153
388	152
388	151
387	150
387	146
386	145
386	143
385	142
385	141
384	140
384	138
382	136
382	134
381	133
381	132
380	131
380	130
378	128
378	127
377	126
377	125
375	123
375	122
374	122
371	119
371	118
369	118
368	117
368	116
367	116
364	113
363	113
362	112
361	112
360	111
359	111
358	110
357	110
353	106
352	106
351	105
352	104
357	104
357	103
352	103
352	104
351	105
349	105
348	104
347	104
346	103
345	103
343	101
342	101
341	100
340	100
339	99
338	99
337	98
336	98
334	96
329	96
328	95
327	95
326	94
322	94
321	93
317	93
316	92
304	92
303	93
288	93
287	94
285	94
284	95
279	95
278	96
272	96
271	97
269	97
268	98
267	98
266	99
264	99
262	101
260	101
260	102
259	103
258	103
257	104
256	104
255	105
254	105
253	106
252	106
251	107
250	107
249	108
248	108
247	109
246	109
242	113
241	113
235	119
234	119
233	120
233	121
230	124
229	123
229	121
230	120
230	118
226	114
226	112
225	112
224	111
224	108
223	107
223	106
222	106
221	105
221	101
220	100
220	99
221	98
223	100
223	103
224	104
224	103
225	102
221	98
221	97
219	95
219	92
218	92
216	90
216	87
215	87
215	88
214	89
211	86
211	82
210	82
207	79
205	79
201	75
201	74
198	71
196	71
195	70
196	69
197	69
195	69
194	68
193	68
192	67
192	65
191	64
191	65
190	66
189	65
189	63
188	62
188	61
187	61
186	60
183	60
182	59
179	59
178	58
176	58
175	57
172	57
171	56
169	56
168	55
167	55
166	54
164	54
163	53
161	53
160	52
160	51
159	50
160	49
161	49
162	50
163	50
161	48
160	48
159	47
157	47
156	46
154	46
153	45
150	45
149	44
135	44
134	45
128	45
126	47
122	47
119	50
100	50
99	51
98	51
97	52
96	52
95	53
95	54
94	55
92	55
91	56
92	56
93	57
92	58
92	59
91	60
89	60
88	59
89	58
88	58
87	59
87	60
88	61
86	63
86	64
85	65
84	65
83	66
83	67
82	68
82	69
79	72
79	73
70	82
69	82
69	83
67	85
67	86
66	87
65	87
65	88
63	90
63	92
62	93
62	94
59	97
59	98
58	99
58	100
57	101
57	102
56	103
55	103
54	104
54	105
53	106
53	107
52	108
52	109
51	110
51	111
50	112
50	115
49	116
49	117
48	118
48	119
47	120
47	123
46	124
46	125
45	126
44	126
43	127
43	129
42	130
42	132
41	133
41	136
40	137
40	138
39	139
39	142
38	143
38	147
37	148
37	149
38	150
36	152
36	156
35	157
35	160
36	161
36	185
37	186
37	191
36	192
36	196
37	197
37	215
38	216
38	221
39	222
39	228
36	231
36	233
37	234
37	236
38	237
38	241
37	242
36	241
36	239
35	238
35	237
34	236
34	233
33	232
33	229
32	228
32	225
31	224
31	222
30	221
30	220
29	219
29	220
30	221
30	224
31	225
31	228
32	229
32	231
33	232
33	234
34	235
34	237
35	238
35	241
36	242
36	246
37	247
37	252
38	252
38	245
39	244
40	245
40	246
41	247
41	248
42	249
42	250
43	251
43	253
45	255
45	256
46	256
47	257
47	258
48	259
48	260
49	261
49	262
50	262
54	266
54	267
55	267
61	273
63	273
64	274
64	275
65	274
66	275
68	275
69	276
69	277
70	277
71	278
72	278
75	281
77	281
79	283
79	284
80	285
81	285
82	286
83	286
84	287
85	287
86	288
86	290
87	289
87	288
88	287
89	288
91	288
92	289
93	289
94	290
95	290
96	291
98	291
99	292
101	292
103	294
105	294
106	295
113	295
114	296
116	296
117	297
118	296
119	297
125	297
126	296
127	297
132	297
133	296
146	296
147	297
149	297
150	298
150	299
149	300
149	317
150	318
150	321
151	322
151	324
152	325
152	326
153	327
153	328
156	331
155	332
154	332
154	333
155	334
155	332
156	331
158	333
159	333
161	335
162	335
163	336
164	336
165	337
167	337
168	338
169	338
170	339
169	340
168	340
167	341
166	341
167	341
168	340
169	341
170	341
169	340
170	339
172	339
173	340
174	340
175	341
178	341
179	342
181	342
182	343
191	343
192	344
191	345
190	345
189	346
188	346
190	346
191	345
192	345
194	343
197	343
198	342
200	342
201	341
202	341
199	341
198	340
198	339
199	338
200	338
200	337
201	336
202	336
202	335
203	334
204	334
206	332
206	331
207	330
207	329
208	328
208	327
209	326
211	328
210	329
210	335
211	334
212	334
212	329
213	328
217	332
217	338
218	339
218	340
218	338
219	337
220	337
221	338
221	339
223	341
223	342
222	343
223	344
224	344
225	345
225	347
225	345
226	344
228	344
227	343
225	343
224	342
224	340
222	338
222	336
219	333
219	331
220	330
221	331
222	331
225	334
225	335
227	337
230	337
232	339
232	340
233	341
239	341
241	339
242	340
254	340
254	339
255	338
259	338
259	337
260	336
261	336
262	335
263	336
265	336
266	337
265	338
263	338
267	338
268	337
299	337
300	336
306	336
307	335
310	335
311	334
313	334
314	333
316	333
317	332
322	332
323	331
327	331
329	329
332	329
333	328
335	328
336	327
338	327
340	325
340	324
341	323
342	323
342	322
341	322
340	321
339	321
337	323
336	323
333	326
331	326
330	327
327	327
326	328
322	328
321	329
318	329
317	328
317	327
318	326
321	326
322	325
327	325
328	324
330	324
330	323
331	322
334	322
336	320
337	320
341	316
342	316
344	314
345	314
348	311
349	311
350	310
352	310
352	309
353	308
353	307
368	292
368	291
371	288
371	287
372	286
372	285
373	284
373	283
375	281
375	279
374	278
374	277
377	274
377	273
380	270
380	266
382	264
383	264
384	263
383	262
383	259
384	258
385	258
385	251
389	247
389	246
390	245
390	243
389	242
389	240
390	239
390	238
391	237
391	236
392	235
392	233
393	232
393	231
394	230
394	217
395	216
395	214
396	213
395	212
395	211
396	210
396	200
397	199
397	197
396	196
396	190
395	189
395	176
393	174
393	170
392	169
392	166
391	165
391	162
