375	57
374	58
372	58
371	59
369	59
368	60
366	60
365	61
363	61
362	62
357	62
356	63
353	63
357	63
358	62
373	62
374	63
384	63
385	62
414	62
415	63
419	63
420	64
423	64
424	65
427	65
428	66
430	66
431	67
436	67
437	68
437	78
436	79
427	79
426	80
421	80
420	81
417	81
416	82
411	82
410	83
402	83
401	84
398	84
397	85
395	85
394	86
392	86
391	87
389	87
388	88
384	88
383	89
379	89
378	90
375	90
374	91
372	91
371	92
369	92
368	93
367	93
366	94
364	94
363	95
361	95
360	96
357	96
356	97
354	97
353	98
351	98
350	99
349	99
348	100
347	100
346	101
345	101
342	104
341	104
340	105
339	105
338	106
337	106
336	107
335	107
334	108
332	108
331	109
329	109
328	110
327	110
326	111
325	111
324	112
323	112
322	113
321	113
318	116
317	116
315	118
314	118
312	120
311	120
310	121
309	121
307	123
306	123
302	127
301	127
299	129
298	129
297	130
296	130
295	131
292	131
291	132
289	132
288	133
286	133
285	134
281	134
280	135
278	135
277	136
276	136
275	137
274	137
269	142
269	143
266	146
266	147
265	148
265	160
264	161
264	162
263	163
263	164
261	166
261	167
259	169
259	170
256	173
256	174
251	179
251	180
248	183
248	184
246	186
246	187
244	189
244	190
243	191
243	192
242	193
242	194
240	196
240	197
238	199
238	200
237	201
237	202
236	203
236	204
231	209
230	209
229	210
227	210
226	211
225	211
222	214
222	215
221	216
221	217
220	218
220	220
219	221
219	222
218	223
218	224
217	225
217	226
216	227
216	234
210	240
210	242
212	244
212	245
214	247
214	262
213	263
213	267
212	268
212	269
209	272
208	272
207	273
205	273
204	274
202	274
201	275
200	275
199	276
198	276
197	277
197	278
196	279
196	280
195	281
195	282
194	283
194	284
191	287
191	288
187	292
174	292
173	293
172	293
170	295
170	296
165	301
147	301
145	303
145	304
143	306
143	307
142	308
142	309
141	310
141	311
140	312
140	313
139	314
139	319
138	320
138	322
137	323
137	324
136	325
136	326
133	329
132	329
131	330
130	330
129	331
118	331
117	330
116	330
115	331
114	331
112	333
112	334
109	337
109	349
108	350
108	353
107	354
107	356
106	357
106	358
103	361
101	361
100	362
90	362
89	361
87	361
84	358
84	357
82	355
81	355
80	354
73	354
72	353
70	353
69	352
68	352
62	346
60	346
54	352
54	355
58	359
61	359
62	360
65	360
69	364
69	366
70	367
70	379
69	380
69	383
68	384
68	394
67	395
67	397
66	398
66	400
65	401
65	405
64	406
64	411
63	412
63	414
62	415
62	419
61	420
61	428
60	429
60	455
59	456
59	466
58	467
58	468
57	469
46	469
44	467
44	466
42	464
42	463
41	462
41	461
40	460
40	459
39	458
39	456
38	455
38	452
37	451
37	447
36	446
36	445
35	444
35	443
33	441
33	440
32	439
32	438
31	437
31	436
31	443
30	444
30	449
31	450
31	453
32	454
32	458
33	459
33	461
34	462
34	463
35	464
35	479
34	480
34	482
33	483
33	487
34	488
34	496
35	497
35	500
36	501
36	512
37	513
37	516
38	517
38	520
39	521
39	524
40	525
40	531
41	532
41	535
42	536
42	540
43	541
43	545
44	546
44	549
45	550
45	554
46	555
46	558
47	559
47	562
48	563
48	564
49	565
49	567
50	568
50	570
51	571
51	575
52	576
52	584
53	585
53	587
54	588
54	589
55	590
