54	21
53	22
45	22
43	24
38	24
36	26
35	26
33	28
32	28
31	29
28	29
27	30
26	30
26	31
25	32
24	32
21	35
20	35
20	37
21	38
20	39
20	40
16	44
16	45
14	47
14	48
13	49
13	50
12	51
12	52
9	55
9	59
7	61
7	63
6	64
5	64
4	65
4	67
5	68
4	69
4	70
3	71
2	71
2	77
5	77
8	80
8	84
7	85
3	85
3	87
8	87
9	88
9	89
10	90
10	95
11	96
12	96
13	97
13	101
17	105
17	106
18	107
19	107
20	108
20	109
21	110
21	111
22	111
28	117
29	117
30	118
31	118
33	120
34	120
36	122
37	122
38	123
41	123
42	124
43	124
44	125
45	125
46	126
48	126
49	127
60	127
61	126
62	127
71	127
72	126
75	126
75	124
76	123
77	123
78	122
80	122
81	121
82	121
83	120
85	120
86	119
87	119
88	118
89	118
90	117
91	117
94	114
95	114
100	109
100	108
101	107
102	107
104	105
104	103
105	102
105	101
108	98
108	97
109	96
109	95
110	94
110	93
111	92
111	89
113	87
113	82
114	81
114	74
113	73
113	65
112	64
112	60
110	58
110	56
108	54
108	50
107	49
107	48
106	48
103	45
103	42
101	40
101	39
100	39
93	32
92	32
90	30
89	30
88	29
87	29
85	27
84	27
83	26
82	26
81	25
80	25
79	24
77	24
76	23
72	23
71	22
65	22
64	21
