1,1.9119,-53.3006
1,0.9119,-52.3006
1,-6.0881,-52.3006
1,-7.0881,-51.3006
1,-13.0881,-51.3006
1,-14.0881,-50.3006
1,-16.0881,-50.3006
1,-17.0881,-49.3006
1,-18.0881,-49.3006
1,-19.0881,-48.3006
1,-21.0881,-48.3006
1,-22.0881,-47.3006
1,-24.0881,-47.3006
1,-25.0881,-46.3006
1,-26.0881,-46.3006
1,-27.0881,-45.3006
1,-28.0881,-45.3006
1,-29.0881,-44.3006
1,-30.0881,-44.3006
1,-31.0881,-43.3006
1,-32.0881,-43.3006
1,-36.0881,-39.3006
1,-36.0881,-37.3006
1,-38.0881,-35.3006
1,-41.0881,-35.3006
1,-41.0881,-34.3006
1,-42.0881,-33.3006
1,-43.0881,-33.3006
1,-43.0881,-32.3006
1,-45.0881,-30.3006
1,-45.0881,-29.3006
1,-46.0881,-28.3006
1,-46.0881,-26.3006
1,-48.0881,-24.3006
1,-49.0881,-24.3006
1,-49.0881,-23.3006
1,-51.0881,-21.3006
1,-51.0881,-20.3006
1,-53.0881,-18.3006
1,-53.0881,-16.3006
1,-54.0881,-15.3006
1,-54.0881,-14.3006
1,-55.0881,-13.3006
1,-55.0881,-12.3006
1,-56.0881,-11.3006
1,-56.0881,-9.3006
1,-57.0881,-8.3006
1,-57.0881,-0.300598
1,-58.0881,0.699402
1,-58.0881,2.6994
1,-57.0881,3.6994
1,-57.0881,10.6994
1,-56.0881,11.6994
1,-56.0881,15.6994
1,-54.0881,17.6994
1,-54.0881,18.6994
1,-53.0881,19.6994
1,-53.0881,21.6994
1,-52.0881,22.6994
1,-52.0881,23.6994
1,-49.0881,23.6994
1,-48.0881,24.6994
1,-47.0881,24.6994
1,-46.0881,25.6994
1,-45.0881,25.6994
1,-44.0881,26.6994
1,-44.0881,28.6994
1,-41.0881,31.6994
1,-41.0881,32.6994
1,-37.0881,36.6994
1,-36.0881,36.6994
1,-32.0881,40.6994
1,-32.0881,41.6994
1,-31.0881,41.6994
1,-28.0881,44.6994
1,-27.0881,44.6994
1,-26.0881,45.6994
1,-25.0881,45.6994
1,-23.0881,47.6994
1,-22.0881,47.6994
1,-21.0881,48.6994
1,-19.0881,48.6994
1,-18.0881,49.6994
1,-17.0881,49.6994
1,-16.0881,50.6994
1,-14.0881,50.6994
1,-13.0881,51.6994
1,-10.0881,51.6994
1,-9.0881,52.6994
1,-6.0881,52.6994
1,-5.0881,53.6994
1,-2.0881,53.6994
1,-1.0881,52.6994
1,2.9119,52.6994
1,3.9119,53.6994
1,5.9119,53.6994
1,6.9119,52.6994
1,15.9119,52.6994
1,15.9119,50.6994
1,17.9119,48.6994
1,19.9119,48.6994
1,20.9119,47.6994
1,22.9119,47.6994
1,23.9119,46.6994
1,25.9119,46.6994
1,26.9119,45.6994
1,27.9119,45.6994
1,28.9119,44.6994
1,29.9119,44.6994
1,31.9119,42.6994
1,32.9119,42.6994
1,33.9119,41.6994
1,34.9119,41.6994
1,38.9119,37.6994
1,39.9119,37.6994
1,43.9119,33.6994
1,43.9119,32.6994
1,45.9119,30.6994
1,45.9119,29.6994
1,47.9119,27.6994
1,47.9119,26.6994
1,48.9119,25.6994
1,48.9119,24.6994
1,50.9119,22.6994
1,50.9119,21.6994
1,51.9119,20.6994
1,51.9119,18.6994
1,52.9119,17.6994
1,52.9119,16.6994
1,53.9119,15.6994
1,53.9119,12.6994
1,54.9119,11.6994
1,54.9119,6.6994
1,55.9119,5.6994
1,55.9119,-3.3006
1,54.9119,-4.3006
1,54.9119,-9.3006
1,53.9119,-10.3006
1,53.9119,-12.3006
1,52.9119,-13.3006
1,52.9119,-14.3006
1,51.9119,-15.3006
1,51.9119,-16.3006
1,50.9119,-17.3006
1,50.9119,-20.3006
1,49.9119,-21.3006
1,49.9119,-23.3006
1,46.9119,-26.3006
1,46.9119,-28.3006
1,45.9119,-28.3006
1,43.9119,-30.3006
1,43.9119,-31.3006
1,42.9119,-31.3006
1,41.9119,-32.3006
1,41.9119,-35.3006
1,33.9119,-43.3006
1,32.9119,-43.3006
1,29.9119,-46.3006
1,28.9119,-46.3006
1,27.9119,-47.3006
1,26.9119,-47.3006
1,25.9119,-48.3006
1,23.9119,-48.3006
1,22.9119,-49.3006
1,20.9119,-49.3006
1,19.9119,-50.3006
1,16.9119,-50.3006
1,15.9119,-51.3006
1,11.9119,-51.3006
1,10.9119,-52.3006
1,5.9119,-52.3006
1,4.9119,-53.3006
2,2.9276,-53.4024
2,1.9276,-52.4024
2,-6.0724,-52.4024
2,-7.0724,-51.4024
2,-13.0724,-51.4024
2,-14.0724,-50.4024
2,-15.0724,-50.4024
2,-16.0724,-49.4024
2,-18.0724,-49.4024
2,-19.0724,-48.4024
2,-21.0724,-48.4024
2,-22.0724,-47.4024
2,-24.0724,-47.4024
2,-25.0724,-46.4024
2,-26.0724,-46.4024
2,-27.0724,-45.4024
2,-28.0724,-45.4024
2,-29.0724,-44.4024
2,-30.0724,-44.4024
2,-31.0724,-43.4024
2,-32.0724,-43.4024
2,-36.0724,-39.4024
2,-36.0724,-37.4024
2,-38.0724,-35.4024
2,-41.0724,-35.4024
2,-41.0724,-34.4024
2,-42.0724,-33.4024
2,-43.0724,-33.4024
2,-43.0724,-32.4024
2,-45.0724,-30.4024
2,-45.0724,-29.4024
2,-46.0724,-28.4024
2,-46.0724,-26.4024
2,-48.0724,-24.4024
2,-49.0724,-24.4024
2,-49.0724,-23.4024
2,-51.0724,-21.4024
2,-51.0724,-20.4024
2,-53.0724,-18.4024
2,-53.0724,-16.4024
2,-54.0724,-15.4024
2,-54.0724,-14.4024
2,-55.0724,-13.4024
2,-55.0724,-12.4024
2,-56.0724,-11.4024
2,-56.0724,-9.4024
2,-57.0724,-8.4024
2,-57.0724,-0.402397
2,-58.0724,0.597603
2,-58.0724,2.5976
2,-57.0724,3.5976
2,-57.0724,10.5976
2,-56.0724,11.5976
2,-56.0724,15.5976
2,-54.0724,17.5976
2,-54.0724,18.5976
2,-53.0724,19.5976
2,-53.0724,21.5976
2,-52.0724,22.5976
2,-52.0724,23.5976
2,-51.0724,24.5976
2,-48.0724,24.5976
2,-47.0724,25.5976
2,-45.0724,25.5976
2,-44.0724,26.5976
2,-44.0724,28.5976
2,-41.0724,31.5976
2,-41.0724,32.5976
2,-37.0724,36.5976
2,-36.0724,36.5976
2,-34.0724,38.5976
2,-34.0724,39.5976
2,-33.0724,39.5976
2,-32.0724,40.5976
2,-32.0724,41.5976
2,-31.0724,41.5976
2,-27.0724,45.5976
2,-25.0724,45.5976
2,-23.0724,47.5976
2,-22.0724,47.5976
2,-21.0724,48.5976
2,-19.0724,48.5976
2,-18.0724,49.5976
2,-17.0724,49.5976
2,-16.0724,50.5976
2,-15.0724,50.5976
2,-14.0724,51.5976
2,-11.0724,51.5976
2,-10.0724,52.5976
2,-7.0724,52.5976
2,-6.0724,53.5976
2,-2.0724,53.5976
2,-1.0724,52.5976
2,2.9276,52.5976
2,3.9276,53.5976
2,5.9276,53.5976
2,6.9276,52.5976
2,7.9276,53.5976
2,11.9276,53.5976
2,12.9276,52.5976
2,15.9276,52.5976
2,15.9276,50.5976
2,17.9276,48.5976
2,19.9276,48.5976
2,20.9276,47.5976
2,23.9276,47.5976
2,24.9276,46.5976
2,25.9276,46.5976
2,26.9276,45.5976
2,27.9276,45.5976
2,28.9276,44.5976
2,29.9276,44.5976
2,31.9276,42.5976
2,32.9276,42.5976
2,33.9276,41.5976
2,34.9276,41.5976
2,38.9276,37.5976
2,39.9276,37.5976
2,43.9276,33.5976
2,43.9276,32.5976
2,45.9276,30.5976
2,45.9276,29.5976
2,47.9276,27.5976
2,47.9276,26.5976
2,48.9276,25.5976
2,48.9276,24.5976
2,50.9276,22.5976
2,50.9276,21.5976
2,51.9276,20.5976
2,51.9276,18.5976
2,52.9276,17.5976
2,52.9276,16.5976
2,53.9276,15.5976
2,53.9276,12.5976
2,54.9276,11.5976
2,54.9276,7.5976
2,55.9276,6.5976
2,55.9276,-2.4024
2,54.9276,-3.4024
2,54.9276,-9.4024
2,53.9276,-10.4024
2,53.9276,-12.4024
2,52.9276,-13.4024
2,52.9276,-14.4024
2,51.9276,-15.4024
2,51.9276,-16.4024
2,50.9276,-17.4024
2,50.9276,-20.4024
2,49.9276,-21.4024
2,49.9276,-23.4024
2,46.9276,-26.4024
2,46.9276,-28.4024
2,45.9276,-28.4024
2,43.9276,-30.4024
2,43.9276,-31.4024
2,42.9276,-31.4024
2,40.9276,-33.4024
2,40.9276,-36.4024
2,33.9276,-43.4024
2,32.9276,-43.4024
2,29.9276,-46.4024
2,28.9276,-46.4024
2,27.9276,-47.4024
2,25.9276,-47.4024
2,24.9276,-48.4024
2,23.9276,-48.4024
2,22.9276,-49.4024
2,19.9276,-49.4024
2,18.9276,-50.4024
2,16.9276,-50.4024
2,15.9276,-51.4024
2,11.9276,-51.4024
2,10.9276,-52.4024
2,5.9276,-52.4024
2,4.9276,-53.4024
3,2.903,-53.4081
3,1.903,-52.4081
3,-6.097,-52.4081
3,-7.097,-51.4081
3,-13.097,-51.4081
3,-14.097,-50.4081
3,-16.097,-50.4081
3,-17.097,-49.4081
3,-18.097,-49.4081
3,-19.097,-48.4081
3,-21.097,-48.4081
3,-22.097,-47.4081
3,-24.097,-47.4081
3,-25.097,-46.4081
3,-26.097,-46.4081
3,-27.097,-45.4081
3,-28.097,-45.4081
3,-29.097,-44.4081
3,-30.097,-44.4081
3,-31.097,-43.4081
3,-32.097,-43.4081
3,-36.097,-39.4081
3,-36.097,-37.4081
3,-37.097,-36.4081
3,-40.097,-36.4081
3,-41.097,-35.4081
3,-41.097,-34.4081
3,-42.097,-33.4081
3,-43.097,-33.4081
3,-43.097,-32.4081
3,-44.097,-31.4081
3,-44.097,-30.4081
3,-46.097,-28.4081
3,-46.097,-27.4081
3,-47.097,-26.4081
3,-47.097,-25.4081
3,-48.097,-24.4081
3,-49.097,-24.4081
3,-49.097,-23.4081
3,-51.097,-21.4081
3,-51.097,-20.4081
3,-53.097,-18.4081
3,-53.097,-16.4081
3,-54.097,-15.4081
3,-54.097,-14.4081
3,-55.097,-13.4081
3,-55.097,-12.4081
3,-56.097,-11.4081
3,-56.097,-9.4081
3,-57.097,-8.4081
3,-57.097,-1.4081
3,-58.097,-0.408096
3,-58.097,3.5919
3,-57.097,4.5919
