414.65	395.813	
413.511	396.302	
412.423	396.5	
411.435	397.425	
411.368	400.284	
412.138	403.363	
412.44	405.116	
413.249	406.459	
413.558	408.35	
413.657	410.034	
413.524	410.512	
412.796	411.418	
412.8	413.305	
413.063	414.131	
413.722	415.896	
414.217	417.452	
414.456	418.799	
414.393	418.939	
415.094	418.605	
415.039	417.222	
415.253	415.467	
415.089	412.683	
415.079	410.595	
415.151	409.566	
414.942	409.245	
416.606	408.187	
415.615	404.615	
416.109	403.168	
422.19	405.19	
422.11	402.841	
424.1	400.201	
413.276	393.859	
412.346	391.759	
411.813	390.467	
411.087	389.362	
410.247	388.489	
409.605	389.718	
409.349	390.453	
408.667	391.042	
407.954	391.214	
407.396	391.4	
407.151	389.922	
407.088	388.949	
413.431	385.483	
407.265	386.561	
406.992	385.157	
407.143	383.929	
406.684	383.088	
405.977	382.813	
406.247	382.275	
405.939	381.67	
405.823	380.018	
405.318	378.089	
404.511	376.032	
403.865	374.129	
402.693	372.906	
401.65	371.473	
400.639	370.075	
400.184	370.081	
399.352	369.904	
397.794	369.464	
397.316	369.549	
395.755	365.535	
394.602	365.337	
392.539	370.488	
397.715	359.058	
395.963	362.394	
389.474	375.251	
389.139	376.664	
388.092	377.933	
387.713	379.633	
386.803	381.177	
385.853	382.181	
385.26	383.92	
384.82	386.128	
384.548	389.362	
385.141	391.22	
384.248	392.57	
384.642	392.731	
384.498	394.644	
384.588	396.38	
383.26	398.117	
382.261	400.703	
381.313	402.824	
381.489	404.193	
380.844	404.827	
380.716	405.428	
379.645	405.203	
379.374	406.438	
378.528	407.223	
378.352	408.608	
378.321	411.065	
377.4	413.069	
374.977	416.957	
373.538	419.293	
372.719	422.163	
373.03	423.052	
373.205	425.398	
374.732	429.383	
375.512	431.105	
376.765	434.362	
376.684	435.666	
376.595	437.406	
377.025	438.873	
377.039	440.588	
377.404	441.992	
377.964	443.748	
378.831	444.541	
379.693	448.333	
379.984	450.693	
381.207	453.086	
383.067	455.907	
384.829	456.465	
385.481	456.9	
387.108	456.446	
388.556	455.01	
389.515	453.647	
390.65	452.413	
391.532	452.367	
392.709	451.977	
394.303	449.024	
396.305	447.891	
397.246	447.195	
414.65	395.813	
413.511	396.302	
412.423	396.5	
411.435	397.425	
411.368	400.284	
412.138	403.363	
412.44	405.116	
413.249	406.459	
413.558	408.35	
413.657	410.034	
413.524	410.512	
412.796	411.418	
412.8	413.305	
413.063	414.131	
413.722	415.896	
414.217	417.452	
414.456	418.799	
414.393	418.939	
415.094	418.605	
415.039	417.222	
415.253	415.467	
415.089	412.683	
415.079	410.595	
415.151	409.566	
414.942	409.245	
416.606	408.187	
415.615	404.615	
416.109	403.168	
422.19	405.19	
422.11	402.841	
424.1	400.201	
413.276	393.859	
412.346	391.759	
411.813	390.467	
411.087	389.362	
410.247	388.489	
409.605	389.718	
409.349	390.453	
408.667	391.042	
407.954	391.214	
407.396	391.4	
407.151	389.922	
407.088	388.949	
413.431	385.483	
407.265	386.561	
406.992	385.157	
407.143	383.929	
406.684	383.088	
405.977	382.813	
406.247	382.275	
405.939	381.67	
405.823	380.018	
405.318	378.089	
404.511	376.032	
403.865	374.129	
402.693	372.906	
401.65	371.473	
400.639	370.075	
400.184	370.081	
399.352	369.904	
397.794	369.464	
397.316	369.549	
395.755	365.535	
394.602	365.337	
392.539	370.488	
397.715	359.058	
395.963	362.394	
389.474	375.251	
389.139	376.664	
388.092	377.933	
387.713	379.633	
386.803	381.177	
385.853	382.181	
385.26	383.92	
384.82	386.128	
384.548	389.362	
385.141	391.22	
384.248	392.57	
384.642	392.731	
384.498	394.644	
384.588	396.38	
383.26	398.117	
382.261	400.703	
381.313	402.824	
381.489	404.193	
380.844	404.827	
380.716	405.428	
379.645	405.203	
379.374	406.438	
378.528	407.223	
378.352	408.608	
378.321	411.065	
377.4	413.069	
374.977	416.957	
373.538	419.293	
372.719	422.163	
373.03	423.052	
373.205	425.398	
374.732	429.383	
375.512	431.105	
376.765	434.362	
376.684	435.666	
376.595	437.406	
377.025	438.873	
377.039	440.588	
377.404	441.992	
377.964	443.748	
378.831	444.541	
379.693	448.333	
379.984	450.693	
381.207	453.086	
383.067	455.907	
384.829	456.465	
385.481	456.9	
387.108	456.446	
388.556	455.01	
389.515	453.647	
390.65	452.413	
391.532	452.367	
392.709	451.977	
394.303	449.024	
396.305	447.891	
397.246	447.195	
397.847	446.632	
405.179	447.674	
405.492	445.508	
406.243	442.35	
401.887	440.259	
398.092	440.068	
398.195	440.444	
403.88	440.748	
405.99	441.614	
406.781	441.848	
406.97	440.963	
409.456	438.641	
409.233	437.82	
405.039	438.378	
407.957	437.433	
405.7	437.111	
406.3	435.854	
406.004	434.935	
406.477	432.691	
407.827	430.688	
408.426	429.156	
